epoch,accuracy,loss,negative,positive,pred_positive,roc_auc,sensitivity,specificity,true_negative,true_positive,val_accuracy,val_loss,val_negative,val_positive,val_pred_positive,val_roc_auc,val_sensitivity,val_speci,val_true_negative,val_true_positive
505,0.8110236,1.316634178,478,30,106,0.7830544,0.6666667,0.8200837,392,20,0.794520557,1.303966165,209,10,47,0.744497597,0.600000024,0.803827763,168,6
506,0.78149605,1.358533263,478,30,115,0.7797769,0.56666666,0.7949791,380,17,0.794520557,1.303633332,209,10,45,0.747248828,0.5,0.808612466,169,5
507,0.78346455,1.364110351,478,30,120,0.78117156,0.6666667,0.79079497,378,20,0.794520557,1.303263068,209,10,45,0.74509567,0.5,0.808612466,169,5
508,0.8090551,1.299577117,478,30,105,0.8440725,0.6333333,0.8200837,392,19,0.794520557,1.30271554,209,10,45,0.744617224,0.5,0.808612466,169,5
509,0.81692916,1.334828258,478,30,103,0.8253138,0.6666667,0.8263598,395,20,0.794520557,1.302000046,209,10,45,0.748086095,0.5,0.808612466,169,5
510,0.81496066,1.298755407,478,30,104,0.8195258,0.6666667,0.8242678,394,20,0.794520557,1.301178336,209,10,45,0.748564601,0.5,0.808612466,169,5
511,0.7972441,1.278020024,478,30,115,0.82622033,0.7,0.8033473,384,21,0.789954364,1.300460935,209,10,46,0.750239253,0.5,0.803827763,168,5
512,0.79133856,1.339158654,478,30,118,0.79951185,0.7,0.79707116,381,21,0.794520557,1.299816728,209,10,47,0.754784703,0.600000024,0.803827763,168,6
513,0.8031496,1.344494581,478,30,110,0.8009763,0.6666667,0.8117155,388,20,0.794520557,1.299298763,209,10,47,0.755023897,0.600000024,0.803827763,168,6
514,0.8090551,1.331722856,478,30,111,0.8053696,0.73333335,0.81380755,389,22,0.794520557,1.298634171,209,10,47,0.755980849,0.600000024,0.803827763,168,6
515,0.8543307,1.290688515,478,30,84,0.8338215,0.6666667,0.8661088,414,20,0.794520557,1.298065543,209,10,47,0.755023897,0.600000024,0.803827763,168,6
516,0.8287402,1.257130504,478,30,101,0.85864717,0.73333335,0.83472806,399,22,0.794520557,1.297564387,209,10,47,0.756459355,0.600000024,0.803827763,168,6
517,0.79527557,1.42789638,478,30,110,0.77740586,0.6,0.80753136,386,18,0.794520557,1.297093511,209,10,47,0.756459355,0.600000024,0.803827763,168,6
518,0.7972441,1.346298337,478,30,115,0.77719665,0.7,0.8033473,384,21,0.794520557,1.296741009,209,10,47,0.756459355,0.600000024,0.803827763,168,6
519,0.8267717,1.259661317,478,30,106,0.85285914,0.8,0.8284519,396,24,0.79908675,1.296358824,209,10,48,0.755502403,0.699999988,0.803827763,168,7
520,0.78740156,1.377724648,478,30,114,0.80864716,0.6,0.79916316,382,18,0.79908675,1.296051264,209,10,48,0.755023897,0.699999988,0.803827763,168,7
521,0.77559054,1.436769962,478,30,114,0.7543933,0.5,0.79288703,379,15,0.79908675,1.295659423,209,10,48,0.755023897,0.699999988,0.803827763,168,7
522,0.78543305,1.325980783,478,30,123,0.779986,0.73333335,0.7887029,377,22,0.79908675,1.295132756,209,10,48,0.755023897,0.699999988,0.803827763,168,7
523,0.81299216,1.292103648,478,30,107,0.8253138,0.7,0.8200837,392,21,0.79908675,1.294604301,209,10,48,0.754067004,0.699999988,0.803827763,168,7
524,0.79133856,1.336123586,478,30,116,0.8167364,0.6666667,0.79916316,382,20,0.79908675,1.294087887,209,10,48,0.754067004,0.699999988,0.803827763,168,7
525,0.79330707,1.264688969,478,30,123,0.8429568,0.8,0.79288703,379,24,0.79908675,1.293592215,209,10,48,0.753588498,0.699999988,0.803827763,168,7
526,0.79330707,1.269203186,478,30,119,0.85983264,0.73333335,0.79707116,381,22,0.79908675,1.293171644,209,10,48,0.753588498,0.699999988,0.803827763,168,7
527,0.8031496,1.286825061,478,30,112,0.83396095,0.7,0.8096234,387,21,0.79908675,1.29272306,209,10,48,0.753349304,0.699999988,0.803827763,168,7
528,0.78937006,1.325443029,478,30,119,0.808159,0.7,0.7949791,380,21,0.79908675,1.292475224,209,10,48,0.752272725,0.699999988,0.803827763,168,7
529,0.79527557,1.249652028,478,30,122,0.8474198,0.8,0.7949791,380,24,0.79908675,1.292310834,209,10,48,0.750956953,0.699999988,0.803827763,168,7
530,0.8031496,1.375697136,478,30,106,0.7851464,0.6,0.8158996,390,18,0.794520557,1.291996241,209,10,47,0.7492823,0.600000024,0.803827763,168,6
531,0.7992126,1.352350473,478,30,112,0.8203626,0.6666667,0.80753136,386,20,0.794520557,1.291622162,209,10,47,0.745693803,0.600000024,0.803827763,168,6
532,0.8110236,1.295379043,478,30,108,0.79490936,0.7,0.8179916,391,21,0.794520557,1.291275859,209,10,47,0.746052623,0.600000024,0.803827763,168,6
533,0.78740156,1.38875556,478,30,114,0.77440727,0.6,0.79916316,382,18,0.794520557,1.290917277,209,10,47,0.745932996,0.600000024,0.803827763,168,6
534,0.78937006,1.273793578,478,30,121,0.8161785,0.73333335,0.79288703,379,22,0.789954364,1.290513277,209,10,46,0.745932996,0.5,0.803827763,168,5
535,0.79330707,1.401667356,478,30,111,0.7917713,0.6,0.80543935,385,18,0.789954364,1.290078521,209,10,46,0.74545455,0.5,0.803827763,168,5
536,0.8110236,1.221257567,478,30,110,0.8467225,0.73333335,0.8158996,390,22,0.789954364,1.28980422,209,10,46,0.74545455,0.5,0.803827763,168,5
537,0.77362204,1.30347836,478,30,119,0.81464434,0.56666666,0.7866109,376,17,0.789954364,1.289539576,209,10,46,0.744976103,0.5,0.803827763,168,5
538,0.77755904,1.351242423,478,30,123,0.79525805,0.6666667,0.78451884,375,20,0.789954364,1.2893399,209,10,46,0.744976103,0.5,0.803827763,168,5
539,0.8011811,1.321387649,478,30,107,0.74846584,0.6,0.81380755,389,18,0.789954364,1.28917408,209,10,46,0.74473685,0.5,0.803827763,168,5
540,0.79527557,1.292101502,478,30,114,0.82308227,0.6666667,0.8033473,384,20,0.794520557,1.288993001,209,10,45,0.744497597,0.5,0.808612466,169,5
541,0.82086617,1.328819156,478,30,101,0.81666666,0.6666667,0.83054394,397,20,0.794520557,1.288912416,209,10,45,0.743181825,0.5,0.808612466,169,5
542,0.79527557,1.35852778,478,30,106,0.79239887,0.53333336,0.8117155,388,16,0.794520557,1.288766503,209,10,45,0.743062198,0.5,0.808612466,169,5
543,0.81299216,1.336782098,478,30,103,0.8270572,0.6333333,0.8242678,394,19,0.794520557,1.288585544,209,10,45,0.744019151,0.5,0.808612466,169,5
544,0.81299216,1.355330229,478,30,97,0.808159,0.53333336,0.83054394,397,16,0.794520557,1.288335919,209,10,45,0.740669847,0.5,0.808612466,169,5
545,0.8110236,1.307400346,478,30,106,0.823152,0.6666667,0.8200837,392,20,0.794520557,1.288003087,209,10,45,0.740669847,0.5,0.808612466,169,5
546,0.81692916,1.231390476,478,30,109,0.8650628,0.76666665,0.8200837,392,23,0.794520557,1.287693739,209,10,45,0.740430593,0.5,0.808612466,169,5
547,0.8011811,1.381964445,478,30,107,0.7887029,0.6,0.81380755,389,18,0.794520557,1.287338972,209,10,45,0.7401914,0.5,0.808612466,169,5
548,0.7972441,1.333507538,478,30,107,0.82517433,0.56666666,0.8117155,388,17,0.794520557,1.286753178,209,10,45,0.7401914,0.5,0.808612466,169,5
549,0.8110236,1.362815022,478,30,100,0.7824965,0.56666666,0.8263598,395,17,0.794520557,1.286196709,209,10,45,0.739712894,0.5,0.808612466,169,5
550,0.79330707,1.372370005,478,30,107,0.78898185,0.53333336,0.8096234,387,16,0.794520557,1.28570652,209,10,45,0.738756001,0.5,0.808612466,169,5
551,0.7972441,1.270314097,478,30,113,0.8095537,0.6666667,0.80543935,385,20,0.794520557,1.285212517,209,10,45,0.737320602,0.5,0.808612466,169,5
552,0.8051181,1.338588953,478,30,105,0.7821478,0.6,0.8179916,391,18,0.794520557,1.284822822,209,10,45,0.737320602,0.5,0.808612466,169,5
553,0.8051181,1.28823328,478,30,113,0.83988845,0.73333335,0.8096234,387,22,0.789954364,1.284533262,209,10,46,0.737799048,0.5,0.803827763,168,5
554,0.8366142,1.309924722,478,30,95,0.85969317,0.7,0.84518826,404,21,0.789954364,1.28425467,209,10,46,0.737320602,0.5,0.803827763,168,5
555,0.8110236,1.363329411,478,30,108,0.7963738,0.7,0.8179916,391,21,0.794520557,1.284082294,209,10,47,0.736363649,0.600000024,0.803827763,168,6
556,0.81496066,1.297943592,478,30,106,0.8317294,0.7,0.82217574,393,21,0.789954364,1.284065723,209,10,48,0.735885143,0.600000024,0.799043059,167,6
557,0.76968503,1.386500597,478,30,121,0.7437936,0.56666666,0.7824268,374,17,0.794520557,1.284104109,209,10,49,0.735885143,0.699999988,0.799043059,167,7
558,0.77755904,1.25515604,478,30,121,0.8364017,0.6333333,0.7866109,376,19,0.794520557,1.28405571,209,10,49,0.736363649,0.699999988,0.799043059,167,7
559,0.78543305,1.270714641,478,30,125,0.83988845,0.76666665,0.7866109,376,23,0.794520557,1.283869028,209,10,49,0.735167444,0.699999988,0.799043059,167,7
560,0.79330707,1.261896491,478,30,115,0.82301253,0.6666667,0.8012552,383,20,0.794520557,1.283650398,209,10,49,0.733492851,0.699999988,0.799043059,167,7
561,0.78149605,1.291479468,478,30,127,0.8313807,0.76666665,0.7824268,374,23,0.794520557,1.283545613,209,10,47,0.733373225,0.600000024,0.803827763,168,6
562,0.77952754,1.296960711,478,30,124,0.8099721,0.7,0.78451884,375,21,0.794520557,1.28341639,209,10,47,0.733373225,0.600000024,0.803827763,168,6
563,0.79133856,1.309175014,478,30,116,0.8183403,0.6666667,0.79916316,382,20,0.789954364,1.283331871,209,10,46,0.7311005,0.5,0.803827763,168,5
564,0.8031496,1.230751038,478,30,114,0.84769875,0.73333335,0.80753136,386,22,0.789954364,1.283186316,209,10,46,0.732057393,0.5,0.803827763,168,5
565,0.7972441,1.293047309,478,30,111,0.8390516,0.6333333,0.80753136,386,19,0.789954364,1.283127189,209,10,46,0.728110075,0.5,0.803827763,168,5
566,0.78543305,1.28453064,478,30,121,0.82517433,0.7,0.79079497,378,21,0.789954364,1.283013225,209,10,46,0.728947341,0.5,0.803827763,168,5
567,0.8090551,1.343031526,478,30,101,0.7768828,0.56666666,0.8242678,394,17,0.789954364,1.28290236,209,10,46,0.728708148,0.5,0.803827763,168,5
568,0.8248032,1.235710621,478,30,103,0.8398187,0.73333335,0.83054394,397,22,0.794520557,1.282796264,209,10,45,0.724760771,0.5,0.808612466,169,5
569,0.8051181,1.297317028,478,30,105,0.8063459,0.6,0.8179916,391,18,0.794520557,1.28259933,209,10,45,0.724521518,0.5,0.808612466,169,5
570,0.7992126,1.26421392,478,30,116,0.8378661,0.73333335,0.8033473,384,22,0.794520557,1.282368302,209,10,45,0.724282324,0.5,0.808612466,169,5
571,0.8051181,1.365110993,478,30,107,0.786053,0.6333333,0.8158996,390,19,0.794520557,1.281954646,209,10,45,0.728468895,0.5,0.808612466,169,5
572,0.82086617,1.257760882,478,30,99,0.85055786,0.6333333,0.832636,398,19,0.794520557,1.281641841,209,10,45,0.728229642,0.5,0.808612466,169,5
573,0.8070866,1.299891472,478,30,104,0.816318,0.6,0.8200837,392,18,0.794520557,1.281413674,209,10,45,0.728468895,0.5,0.808612466,169,5
574,0.78740156,1.357700467,478,30,112,0.7848675,0.56666666,0.8012552,383,17,0.794520557,1.281143546,209,10,45,0.727511942,0.5,0.808612466,169,5
575,0.7972441,1.358314514,478,30,107,0.79916316,0.56666666,0.8117155,388,17,0.794520557,1.280862093,209,10,45,0.727272749,0.5,0.808612466,169,5
576,0.8011811,1.22819829,478,30,117,0.8474198,0.76666665,0.8033473,384,23,0.794520557,1.280631661,209,10,45,0.727751195,0.5,0.808612466,169,5
577,0.78937006,1.222962499,478,30,121,0.83179915,0.73333335,0.79288703,379,22,0.794520557,1.280452728,209,10,45,0.727392316,0.5,0.808612466,169,5
578,0.78937006,1.31263864,478,30,115,0.81736404,0.6333333,0.79916316,382,19,0.794520557,1.280220985,209,10,45,0.727751195,0.5,0.808612466,169,5
579,0.78543305,1.224827409,478,30,121,0.8533473,0.7,0.79079497,378,21,0.789954364,1.279972196,209,10,46,0.725119591,0.5,0.803827763,168,5
580,0.81299216,1.189969063,478,30,107,0.852371,0.7,0.8200837,392,21,0.789954364,1.279749751,209,10,46,0.723923445,0.5,0.803827763,168,5
581,0.79527557,1.242864251,478,30,118,0.8477685,0.73333335,0.79916316,382,22,0.789954364,1.27947247,209,10,46,0.723205745,0.5,0.803827763,168,5
582,0.82086617,1.183274388,478,30,105,0.85376567,0.73333335,0.8263598,395,22,0.794520557,1.2792629,209,10,45,0.724880397,0.5,0.808612466,169,5
583,0.79527557,1.347905159,478,30,112,0.7767085,0.6333333,0.80543935,385,19,0.794520557,1.278992414,209,10,45,0.726315796,0.5,0.808612466,169,5
584,0.8070866,1.331448197,478,30,102,0.76917714,0.56666666,0.82217574,393,17,0.79908675,1.278733015,209,10,44,0.725239217,0.5,0.81339711,170,5
585,0.8011811,1.264607668,478,30,109,0.8372385,0.6333333,0.8117155,388,19,0.79908675,1.278537154,209,10,44,0.72547847,0.5,0.81339711,170,5
586,0.8090551,1.232539058,478,30,109,0.81562066,0.7,0.8158996,390,21,0.79908675,1.278378367,209,10,44,0.722488046,0.5,0.81339711,170,5
587,0.8031496,1.287124276,478,30,116,0.8203626,0.76666665,0.80543935,385,23,0.79908675,1.278174639,209,10,44,0.720574141,0.5,0.81339711,170,5
588,0.8051181,1.228898644,478,30,113,0.84644353,0.73333335,0.8096234,387,22,0.79908675,1.277780533,209,10,44,0.720454574,0.5,0.81339711,170,5
589,0.81496066,1.206340432,478,30,106,0.85135984,0.7,0.82217574,393,21,0.79908675,1.27747333,209,10,44,0.721052647,0.5,0.81339711,170,5
590,0.78740156,1.380879402,478,30,106,0.79651326,0.46666667,0.80753136,386,14,0.79908675,1.277050376,209,10,44,0.72093302,0.5,0.81339711,170,5
591,0.8228347,1.262810111,478,30,102,0.84909344,0.7,0.83054394,397,21,0.79908675,1.276775599,209,10,44,0.72200954,0.5,0.81339711,170,5
592,0.8031496,1.224580288,478,30,112,0.8359833,0.7,0.8096234,387,21,0.79908675,1.276580453,209,10,44,0.72200954,0.5,0.81339711,170,5
593,0.8011811,1.252828121,478,30,113,0.83647144,0.7,0.80753136,386,21,0.79908675,1.276576638,209,10,44,0.722488046,0.5,0.81339711,170,5
594,0.81299216,1.214658618,478,30,107,0.8518829,0.7,0.8200837,392,21,0.79908675,1.276473641,209,10,44,0.721770346,0.5,0.81339711,170,5
595,0.77165353,1.380277514,478,30,118,0.7861925,0.53333336,0.7866109,376,16,0.79908675,1.276321173,209,10,44,0.721770346,0.5,0.81339711,170,5
596,0.79133856,1.272039413,478,30,116,0.8185495,0.6666667,0.79916316,382,20,0.79908675,1.276059866,209,10,44,0.722607672,0.5,0.81339711,170,5
597,0.8110236,1.172525764,478,30,116,0.8748954,0.8333333,0.8096234,387,25,0.79908675,1.275942802,209,10,44,0.719617248,0.5,0.81339711,170,5
598,0.81299216,1.213130832,478,30,113,0.85627615,0.8,0.81380755,389,24,0.79908675,1.275723934,209,10,44,0.719617248,0.5,0.81339711,170,5
599,0.81496066,1.26827693,478,30,112,0.8518829,0.8,0.8158996,390,24,0.79908675,1.275517106,209,10,44,0.719617248,0.5,0.81339711,170,5
